year,allblackpop,geoid,namelsad,tractpop,tractce,community_area,weight,comm_pop,pop_share,community,commarea_km2
2024,1137,17031670900,Census Tract 6709,1414,670900,67,1.0,28144,0.050241615,WEST ENGLEWOOD,87.94769193
2024,1071,17031260900,Census Tract 2609,1174,260900,26,1.0,15096,0.077768945,WEST GARFIELD PARK,36.09284881
2024,1792,17031261000,Census Tract 2610,1972,261000,26,1.0,15096,0.130630631,WEST GARFIELD PARK,36.09284881
2024,1239,17031281900,Census Tract 2819,6907,281900,28,1.0,68165,0.101327661,NEAR WEST SIDE,158.4924665
2024,123,17031310200,Census Tract 3102,1508,310200,31,1.0,33446,0.045087604,LOWER WEST SIDE,81.55072362
2024,58,17031310300,Census Tract 3103,1560,310300,31,1.0,33446,0.046642349,LOWER WEST SIDE,81.55072362
2024,77,17031310400,Census Tract 3104,1447,310400,31,1.0,33446,0.043263768,LOWER WEST SIDE,81.55072362
2024,82,17031310500,Census Tract 3105,1356,310500,31,1.0,33446,0.040542965,LOWER WEST SIDE,81.55072362
2024,1762,17031491200,Census Tract 4912,1848,491200,49,1.0,36635,0.050443565,ROSELAND,134.3137067
2024,1840,17031491300,Census Tract 4913,2025,491300,49,1.0,36635,0.05527501,ROSELAND,134.3137067
2024,2499,17031491400,Census Tract 4914,2515,491400,49,1.0,36635,0.068650198,ROSELAND,134.3137067
2024,3268,17031500100,Census Tract 5001,3283,500100,50,1.0,6744,0.486803084,PULLMAN,59.00155559
2024,1560,17031500200,Census Tract 5002,1769,500200,50,1.0,6744,0.262307236,PULLMAN,59.00155559
2024,449,17031500300,Census Tract 5003,1692,500300,50,1.0,6744,0.25088968,PULLMAN,59.00155559
2024,830,17031560200,Census Tract 5602,1716,560200,56,1.0,36732,0.046716759,GARFIELD RIDGE,117.8907784
2024,108,17031560300,Census Tract 5603,3343,560300,56,1.0,36732,0.091010563,GARFIELD RIDGE,117.8907784
2024,53,17031560700,Census Tract 5607,3923,560700,56,1.0,36732,0.10680061,GARFIELD RIDGE,117.8907784
2024,142,17031560800,Census Tract 5608,6415,560800,56,1.0,36732,0.174643363,GARFIELD RIDGE,117.8907784
2024,2,17031560900,Census Tract 5609,5175,560900,56,1.0,36732,0.140885332,GARFIELD RIDGE,117.8907784
2024,358,17031561000,Census Tract 5610,5904,561000,56,1.0,36732,0.160731787,GARFIELD RIDGE,117.8907784
2024,1174,17031030101,Census Tract 301.01,3515,30101,77,1.0,56563,0.062143097,EDGEWATER,48.44999083
2024,496,17031030701,Census Tract 307.01,1516,30701,77,1.0,56563,0.026801973,EDGEWATER,48.44999083
2024,176,17031070103,Census Tract 701.03,1489,70103,7,1.0,67987,0.021901246,LINCOLN PARK,88.31640046
2024,93,17031831900,Census Tract 8319,2991,831900,6,1.0,102827,0.029087691,LAKE VIEW,87.21479926
2024,61,17031832600,Census Tract 8326,4150,832600,7,1.0,67987,0.061041081,LINCOLN PARK,88.31640046
2024,2046,17031836900,Census Tract 8369,2181,836900,27,1.0,20731,0.105204766,EAST GARFIELD PARK,53.88322084
2024,256,17031841200,Census Tract 8412,5004,841200,31,1.0,33446,0.149614304,LOWER WEST SIDE,81.55072362
2024,1252,17031839500,Census Tract 8395,1827,839500,35,1.0,21088,0.08663695,DOUGLAS,46.00462115
2024,1832,17031835800,Census Tract 8358,2031,835800,38,1.0,25181,0.08065605,GRAND BOULEVARD,48.49250315
2024,1478,17031838800,Census Tract 8388,2396,838800,51,1.0,12854,0.18640112,SOUTH DEERING,303.7970596
2024,747,17031842300,Census Tract 8423,3490,842300,24,1.0,88197,0.039570507,WEST TOWN,127.5629046
2024,1648,17031841900,Census Tract 8419,6567,841900,28,1.0,68165,0.096339764,NEAR WEST SIDE,158.4924665
2024,112,17031843200,Census Tract 8432,2135,843200,31,1.0,33446,0.06383424,LOWER WEST SIDE,81.55072362
2024,746,17031843400,Census Tract 8434,1279,843400,29,1.0,33958,0.037664173,NORTH LAWNDALE,89.48742201
2024,658,17031842600,Census Tract 8426,4223,842600,61,1.0,40140,0.105206776,NEW CITY,134.6369632
2024,39,17031301803,Census Tract 3018.03,3183,301803,30,1.0,69884,0.045546906,SOUTH LAWNDALE,127.9982978
2024,1271,17031010300,Census Tract 103,6477,10300,1,1.0,54173,0.119561405,ROGERS PARK,51.25990244
2024,444,17031010400,Census Tract 104,4545,10400,1,1.0,54173,0.083897883,ROGERS PARK,51.25990244
2024,1176,17031010600,Census Tract 106,6467,10600,1,1.0,54173,0.119376811,ROGERS PARK,51.25990244
2024,1953,17031020100,Census Tract 201,4159,20100,2,1.0,78373,0.053066745,WEST RIDGE,98.42909484
2024,820,17031280800,Census Tract 2808,869,280800,28,1.0,68165,0.012748478,NEAR WEST SIDE,158.4924665
2024,662,17031420300,Census Tract 4203,2511,420300,42,1.0,24355,0.103099979,WOODLAWN,57.8151795
2024,37,17031100200,Census Tract 1002,7742,100200,10,1.0,39530,0.195851252,NORWOOD PARK,121.9591054
2024,642,17031020200,Census Tract 202,7632,20200,2,1.0,78373,0.097380475,WEST RIDGE,98.42909484
2024,12,17031130200,Census Tract 1302,1394,130200,13,1.0,18356,0.075942471,NORTH PARK,70.28870642
2024,1323,17031020400,Census Tract 204,4363,20400,2,1.0,78373,0.055669682,WEST RIDGE,98.42909484
2024,174,17031080202,Census Tract 802.02,3987,80202,8,1.0,107331,0.03714677,NEAR NORTH SIDE,76.67589596
2024,42,17031240200,Census Tract 2402,1743,240200,24,1.0,88197,0.019762577,WEST TOWN,127.5629046
2024,528,17031611800,Census Tract 6118,1353,611800,61,1.0,40140,0.033707025,NEW CITY,134.6369632
2024,154,17031060200,Census Tract 602,2176,60200,6,1.0,102827,0.021161757,LAKE VIEW,87.21479926
2024,756,17031221200,Census Tract 2212,3096,221200,22,1.0,71160,0.043507589,LOGAN SQUARE,100.0575667
2024,182,17031061200,Census Tract 612,1954,61200,6,1.0,102827,0.019002791,LAKE VIEW,87.21479926
2024,285,17031030200,Census Tract 302,5791,30200,77,1.0,56563,0.102381415,EDGEWATER,48.44999083
2024,431,17031030300,Census Tract 303,2956,30300,77,1.0,56563,0.052260312,EDGEWATER,48.44999083
2024,174,17031030400,Census Tract 304,2716,30400,77,1.0,56563,0.048017255,EDGEWATER,48.44999083
2024,186,17031030900,Census Tract 309,2818,30900,77,1.0,56563,0.049820554,EDGEWATER,48.44999083
2024,232,17031031000,Census Tract 310,4108,31000,3,1.0,56344,0.072909272,UPTOWN,65.09564272
2024,35,17031600600,Census Tract 6006,2668,600600,60,1.0,33675,0.079227914,BRIDGEPORT,58.29151927
2024,2727,17031420600,Census Tract 4206,2980,420600,42,1.0,24355,0.122356806,WOODLAWN,57.8151795
2024,143,17031110100,Census Tract 1101,5401,110100,11,1.0,26649,0.20267177,JEFFERSON PARK,64.86816167
2024,389,17031031400,Census Tract 314,4697,31400,3,1.0,56344,0.083362914,UPTOWN,65.09564272
2024,102,17031040900,Census Tract 409,2267,40900,4,1.0,41651,0.054428465,LINCOLN SQUARE,71.35232823
2024,213,17031050200,Census Tract 502,5862,50200,5,1.0,36014,0.162770034,NORTH CENTER,57.05416784
2024,105,17031050300,Census Tract 503,2973,50300,5,1.0,36014,0.08255123,NORTH CENTER,57.05416784
2024,91,17031071700,Census Tract 717,1656,71700,7,1.0,67987,0.024357598,LINCOLN PARK,88.31640046
2024,111,17031031800,Census Tract 318,1765,31800,3,1.0,56344,0.03132543,UPTOWN,65.09564272
2024,1004,17031031700,Census Tract 317,5851,31700,3,1.0,56344,0.103844243,UPTOWN,65.09564272
2024,293,17031610400,Census Tract 6104,2063,610400,61,1.0,40140,0.051395117,NEW CITY,134.6369632
2024,37,17031050600,Census Tract 506,2375,50600,5,1.0,36014,0.065946576,NORTH CENTER,57.05416784
2024,111,17031050500,Census Tract 505,5221,50500,5,1.0,36014,0.1449714,NORTH CENTER,57.05416784
2024,107,17031071600,Census Tract 716,1783,71600,7,1.0,67987,0.026225602,LINCOLN PARK,88.31640046
2024,739,17031671400,Census Tract 6714,1516,671400,67,1.0,28144,0.053865833,WEST ENGLEWOOD,87.94769193
2024,25,17031062300,Census Tract 623,1596,62300,6,1.0,102827,0.015521215,LAKE VIEW,87.21479926
2024,120,17031630400,Census Tract 6304,7455,630400,63,1.0,36081,0.206618442,GAGE PARK,61.2848961
2024,1653,17031010100,Census Tract 101,4198,10100,1,1.0,54173,0.077492478,ROGERS PARK,51.25990244
2024,1141,17031680600,Census Tract 6806,1205,680600,68,1.0,23195,0.051950851,ENGLEWOOD,85.65232307
2024,705,17031030500,Census Tract 305,6518,30500,77,1.0,56563,0.11523434,EDGEWATER,48.44999083
2024,2155,17031020500,Census Tract 205,6625,20500,2,1.0,78373,0.084531663,WEST RIDGE,98.42909484
2024,641,17031081300,Census Tract 813,5704,81300,8,1.0,107331,0.053144012,NEAR NORTH SIDE,76.67589596
2024,1057,17031081000,Census Tract 810,8264,81000,8,1.0,107331,0.076995463,NEAR NORTH SIDE,76.67589596
2024,284,17031130100,Census Tract 1301,5418,130100,13,1.0,18356,0.295162345,NORTH PARK,70.28870642
2024,50,17031170200,Census Tract 1702,3553,170200,17,1.0,41233,0.086168845,DUNNING,103.5950012
2024,174,17031170300,Census Tract 1703,4794,170300,17,1.0,41233,0.116266098,DUNNING,103.5950012
2024,255,17031170400,Census Tract 1704,4074,170400,17,1.0,41233,0.098804356,DUNNING,103.5950012
2024,434,17031170500,Census Tract 1705,4899,170500,17,1.0,41233,0.118812602,DUNNING,103.5950012
2024,86,17031170600,Census Tract 1706,2500,170600,17,1.0,41233,0.060631048,DUNNING,103.5950012
2024,142,17031170700,Census Tract 1707,3323,170700,17,1.0,41233,0.080590789,DUNNING,103.5950012
2024,363,17031170800,Census Tract 1708,4097,170800,17,1.0,41233,0.099362161,DUNNING,103.5950012
2024,2847,17031251400,Census Tract 2514,3170,251400,25,1.0,97452,0.032528835,AUSTIN,199.2542034
2024,1212,17031260300,Census Tract 2603,1429,260300,26,1.0,15096,0.094660837,WEST GARFIELD PARK,36.09284881
2024,1920,17031260500,Census Tract 2605,1985,260500,26,1.0,15096,0.131491786,WEST GARFIELD PARK,36.09284881
2024,1588,17031260600,Census Tract 2606,1793,260600,26,1.0,15096,0.118773185,WEST GARFIELD PARK,36.09284881
2024,970,17031260700,Census Tract 2607,1198,260700,26,1.0,15096,0.079358771,WEST GARFIELD PARK,36.09284881
2024,1719,17031260800,Census Tract 2608,1719,260800,26,1.0,15096,0.113871224,WEST GARFIELD PARK,36.09284881
2024,45,17031050700,Census Tract 507,1470,50700,5,1.0,36014,0.04081746,NORTH CENTER,57.05416784
2024,118,17031050900,Census Tract 509,1456,50900,5,1.0,36014,0.040428722,NORTH CENTER,57.05416784
2024,122,17031051000,Census Tract 510,1641,51000,5,1.0,36014,0.045565613,NORTH CENTER,57.05416784
2024,29,17031051100,Census Tract 511,1851,51100,5,1.0,36014,0.051396679,NORTH CENTER,57.05416784
2024,55,17031051200,Census Tract 512,1536,51200,5,1.0,36014,0.042650081,NORTH CENTER,57.05416784
2024,108,17031170900,Census Tract 1709,1854,170900,17,1.0,41233,0.044963985,DUNNING,103.5950012
2024,83,17031171000,Census Tract 1710,6178,171000,17,1.0,41233,0.149831446,DUNNING,103.5950012
2024,168,17031171100,Census Tract 1711,3876,171100,17,1.0,41233,0.094002377,DUNNING,103.5950012
2024,578,17031180100,Census Tract 1801,7040,180100,18,1.0,14280,0.492997199,MONTCLARE,27.57639363
2024,120,17031190100,Census Tract 1901,2423,190100,19,1.0,72088,0.033611697,BELMONT CRAGIN,109.0994147
2024,52,17031222200,Census Tract 2222,2151,222200,22,1.0,71160,0.030227656,LOGAN SQUARE,100.0575667
2024,52,17031222500,Census Tract 2225,1241,222500,22,1.0,71160,0.017439573,LOGAN SQUARE,100.0575667
2024,93,17031222600,Census Tract 2226,1465,222600,22,1.0,71160,0.020587409,LOGAN SQUARE,100.0575667
2024,3263,17031251500,Census Tract 2515,4489,251500,25,1.0,97452,0.046063703,AUSTIN,199.2542034
2024,2307,17031251600,Census Tract 2516,3983,251600,25,1.0,97452,0.040871403,AUSTIN,199.2542034
2024,925,17031251700,Census Tract 2517,1368,251700,25,1.0,97452,0.01403768,AUSTIN,199.2542034
2024,4195,17031251800,Census Tract 2518,4532,251800,25,1.0,97452,0.046504946,AUSTIN,199.2542034
2024,4844,17031251900,Census Tract 2519,5519,251900,25,1.0,97452,0.056633009,AUSTIN,199.2542034
2024,4692,17031252000,Census Tract 2520,5643,252000,25,1.0,97452,0.05790543,AUSTIN,199.2542034
2024,240,17031130300,Census Tract 1303,4944,130300,13,1.0,18356,0.269339725,NORTH PARK,70.28870642
2024,547,17031190200,Census Tract 1902,5766,190200,19,1.0,72088,0.079985573,BELMONT CRAGIN,109.0994147
2024,300,17031190300,Census Tract 1903,5728,190300,19,1.0,72088,0.07945844,BELMONT CRAGIN,109.0994147
2024,375,17031190800,Census Tract 1908,6018,190800,19,1.0,72088,0.083481301,BELMONT CRAGIN,109.0994147
2024,1030,17031260100,Census Tract 2601,1106,260100,26,1.0,15096,0.073264441,WEST GARFIELD PARK,36.09284881
2024,1022,17031260200,Census Tract 2602,1209,260200,26,1.0,15096,0.08008744,WEST GARFIELD PARK,36.09284881
2024,537,17031530100,Census Tract 5301,1678,530100,53,1.0,24549,0.06835309,WEST PULLMAN,99.36519806
2024,58,17031061800,Census Tract 618,1152,61800,6,1.0,102827,0.011203283,LAKE VIEW,87.21479926
2024,320,17031410200,Census Tract 4102,1133,410200,41,1.0,30599,0.037027354,HYDE PARK,45.10538016
2024,192,17031222900,Census Tract 2229,1171,222900,22,1.0,71160,0.016455874,LOGAN SQUARE,100.0575667
2024,333,17031241000,Census Tract 2410,1948,241000,24,1.0,88197,0.022086919,WEST TOWN,127.5629046
2024,111,17031190900,Census Tract 1909,1818,190900,19,1.0,72088,0.025219177,BELMONT CRAGIN,109.0994147
2024,131,17031191200,Census Tract 1912,3836,191200,19,1.0,72088,0.05321274,BELMONT CRAGIN,109.0994147
2024,120,17031200100,Census Tract 2001,4004,200100,20,1.0,22576,0.177356485,HERMOSA,32.6020594
2024,140,17031200200,Census Tract 2002,4601,200200,20,1.0,22576,0.203800496,HERMOSA,32.6020594
2024,188,17031200300,Census Tract 2003,1858,200300,20,1.0,22576,0.082299787,HERMOSA,32.6020594
2024,267,17031222700,Census Tract 2227,2035,222700,22,1.0,71160,0.028597527,LOGAN SQUARE,100.0575667
2024,327,17031230100,Census Tract 2301,1516,230100,23,1.0,56153,0.026997667,HUMBOLDT PARK,100.4808765
2024,297,17031230200,Census Tract 2302,1936,230200,23,1.0,56153,0.034477232,HUMBOLDT PARK,100.4808765
2024,195,17031230300,Census Tract 2303,967,230300,23,1.0,56153,0.017220807,HUMBOLDT PARK,100.4808765
2024,354,17031230400,Census Tract 2304,2122,230400,23,1.0,56153,0.037789611,HUMBOLDT PARK,100.4808765
2024,915,17031230500,Census Tract 2305,3673,230500,23,1.0,56153,0.065410575,HUMBOLDT PARK,100.4808765
2024,1901,17031351100,Census Tract 3511,2000,351100,35,1.0,21088,0.094840668,DOUGLAS,46.00462115
2024,309,17031611700,Census Tract 6117,1703,611700,61,1.0,40140,0.042426507,NEW CITY,134.6369632
2024,157,17031300500,Census Tract 3005,3355,300500,30,1.0,69884,0.048008128,SOUTH LAWNDALE,127.9982978
2024,607,17031381500,Census Tract 3815,669,381500,38,1.0,25181,0.02656765,GRAND BOULEVARD,48.49250315
2024,1577,17031420500,Census Tract 4205,1751,420500,42,1.0,24355,0.071894888,WOODLAWN,57.8151795
2024,256,17031081500,Census Tract 815,5237,81500,8,1.0,107331,0.048792986,NEAR NORTH SIDE,76.67589596
2024,316,17031081600,Census Tract 816,4553,81600,8,1.0,107331,0.042420177,NEAR NORTH SIDE,76.67589596
2024,267,17031081700,Census Tract 817,5161,81700,8,1.0,107331,0.048084896,NEAR NORTH SIDE,76.67589596
2024,565,17031081800,Census Tract 818,13521,81800,8,1.0,107331,0.125974788,NEAR NORTH SIDE,76.67589596
2024,129,17031081900,Census Tract 819,1326,81900,8,1.0,107331,0.012354306,NEAR NORTH SIDE,76.67589596
2024,114,17031222800,Census Tract 2228,945,222800,22,1.0,71160,0.013279933,LOGAN SQUARE,100.0575667
2024,211,17031050800,Census Tract 508,1448,50800,5,1.0,36014,0.040206586,NORTH CENTER,57.05416784
2024,198,17031210100,Census Tract 2101,4206,210100,21,1.0,35533,0.11836884,AVONDALE,55.29059546
2024,525,17031210400,Census Tract 2104,3095,210400,21,1.0,35533,0.08710213,AVONDALE,55.29059546
2024,983,17031230700,Census Tract 2307,5345,230700,23,1.0,56153,0.095186366,HUMBOLDT PARK,100.4808765
2024,50,17031230800,Census Tract 2308,993,230800,23,1.0,56153,0.017683828,HUMBOLDT PARK,100.4808765
2024,309,17031230900,Census Tract 2309,4792,230900,23,1.0,56153,0.085338272,HUMBOLDT PARK,100.4808765
2024,59,17031550200,Census Tract 5502,2692,550200,55,1.0,8853,0.304077714,HEGEWISCH,145.9657414
2024,635,17031670500,Census Tract 6705,1294,670500,67,1.0,28144,0.045977828,WEST ENGLEWOOD,87.94769193
2024,63,17031580800,Census Tract 5808,2018,580800,58,1.0,42994,0.046936782,BRIGHTON PARK,75.8927903
2024,2317,17031230600,Census Tract 2306,8582,230600,23,1.0,56153,0.15283244,HUMBOLDT PARK,100.4808765
2024,116,17031242300,Census Tract 2423,3208,242300,24,1.0,88197,0.036373119,WEST TOWN,127.5629046
2024,315,17031242200,Census Tract 2422,4182,242200,24,1.0,88197,0.047416579,WEST TOWN,127.5629046
2024,1232,17031032100,Census Tract 321,7442,32100,3,1.0,56344,0.132081499,UPTOWN,65.09564272
2024,0,17031300800,Census Tract 3008,3764,300800,30,1.0,69884,0.053860683,SOUTH LAWNDALE,127.9982978
2024,539,17031060900,Census Tract 609,7283,60900,6,1.0,102827,0.070827701,LAKE VIEW,87.21479926
2024,199,17031061000,Census Tract 610,2284,61000,6,1.0,102827,0.022212065,LAKE VIEW,87.21479926
2024,143,17031210700,Census Tract 2107,3769,210700,21,1.0,35533,0.106070413,AVONDALE,55.29059546
2024,173,17031291600,Census Tract 2916,1506,291600,29,1.0,33958,0.044348902,NORTH LAWNDALE,89.48742201
2024,1794,17031400400,Census Tract 4004,2059,400400,40,1.0,12313,0.167221636,WASHINGTON PARK,42.37388148
2024,285,17031191100,Census Tract 1911,6279,191100,19,1.0,72088,0.087101875,BELMONT CRAGIN,109.0994147
2024,31,17031120100,Census Tract 1201,4284,120100,12,1.0,19901,0.215265565,FOREST GLEN,89.13089362
2024,686,17031611200,Census Tract 6112,2586,611200,61,1.0,40140,0.064424514,NEW CITY,134.6369632
2024,1,17031300900,Census Tract 3009,4267,300900,30,1.0,69884,0.061058325,SOUTH LAWNDALE,127.9982978
2024,46,17031061100,Census Tract 611,1368,61100,6,1.0,102827,0.013303899,LAKE VIEW,87.21479926
2024,89,17031061500,Census Tract 615,1811,61500,6,1.0,102827,0.017612106,LAKE VIEW,87.21479926
2024,81,17031062000,Census Tract 620,3021,62000,6,1.0,102827,0.029379443,LAKE VIEW,87.21479926
2024,50,17031062100,Census Tract 621,3841,62100,6,1.0,102827,0.037354002,LAKE VIEW,87.21479926
2024,94,17031062200,Census Tract 622,3119,62200,6,1.0,102827,0.0303325,LAKE VIEW,87.21479926
2024,246,17031090200,Census Tract 902,6618,90200,9,1.0,11558,0.572590414,EDISON PARK,31.63631378
2024,41,17031090100,Census Tract 901,3567,90100,9,1.0,11558,0.308617408,EDISON PARK,31.63631378
2024,1280,17031260400,Census Tract 2604,1511,260400,26,1.0,15096,0.10009274,WEST GARFIELD PARK,36.09284881
2024,698,17031351500,Census Tract 3515,973,351500,35,1.0,21088,0.046139985,DOUGLAS,46.00462115
2024,83,17031210800,Census Tract 2108,1073,210800,21,1.0,35533,0.030197281,AVONDALE,55.29059546
2024,271,17031210900,Census Tract 2109,3060,210900,21,1.0,35533,0.086117131,AVONDALE,55.29059546
2024,228,17031081100,Census Tract 811,3984,81100,8,1.0,107331,0.037118819,NEAR NORTH SIDE,76.67589596
2024,162,17031241200,Census Tract 2412,1692,241200,24,1.0,88197,0.019184326,WEST TOWN,127.5629046
2024,2581,17031031200,Census Tract 312,5298,31200,3,1.0,56344,0.094029533,UPTOWN,65.09564272
2024,12,17031062500,Census Tract 625,1435,62500,6,1.0,102827,0.013955479,LAKE VIEW,87.21479926
2024,30,17031062600,Census Tract 626,2317,62600,6,1.0,102827,0.022532992,LAKE VIEW,87.21479926
2024,130,17031062700,Census Tract 627,3152,62700,6,1.0,102827,0.030653428,LAKE VIEW,87.21479926
2024,66,17031062800,Census Tract 628,3925,62800,6,1.0,102827,0.038170908,LAKE VIEW,87.21479926
2024,172,17031062900,Census Tract 629,4232,62900,6,1.0,102827,0.041156506,LAKE VIEW,87.21479926
2024,129,17031063000,Census Tract 630,3062,63000,6,1.0,102827,0.029778171,LAKE VIEW,87.21479926
2024,56,17031062400,Census Tract 624,1803,62400,6,1.0,102827,0.017534305,LAKE VIEW,87.21479926
2024,100,17031063100,Census Tract 631,2336,63100,6,1.0,102827,0.022717769,LAKE VIEW,87.21479926
2024,694,17031063200,Census Tract 632,6806,63200,6,1.0,102827,0.066188841,LAKE VIEW,87.21479926
2024,140,17031063400,Census Tract 634,2244,63400,6,1.0,102827,0.021823062,LAKE VIEW,87.21479926
2024,0,17031090300,Census Tract 903,1373,90300,9,1.0,11558,0.118792179,EDISON PARK,31.63631378
2024,60,17031100100,Census Tract 1001,5850,100100,10,1.0,39530,0.147988869,NORWOOD PARK,121.9591054
2024,50,17031100300,Census Tract 1003,6495,100300,10,1.0,39530,0.164305591,NORWOOD PARK,121.9591054
2024,344,17031140100,Census Tract 1401,3610,140100,14,1.0,45538,0.079274452,ALBANY PARK,53.54223081
2024,696,17031140200,Census Tract 1402,6048,140200,14,1.0,45538,0.132812157,ALBANY PARK,53.54223081
2024,77,17031140400,Census Tract 1404,5850,140400,14,1.0,45538,0.12846414,ALBANY PARK,53.54223081
2024,96,17031140500,Census Tract 1405,3315,140500,14,1.0,45538,0.072796346,ALBANY PARK,53.54223081
