year,namelsad,tractpop,geoid,tractce,community_area,weight,comm_pop,pop_share,community,commarea_km2
2020,Census Tract 2213,2925.0,17031221300,221300,22,1.0,71247.0,0.0410543601835866,LOGAN SQUARE,100.05756668057336
2020,Census Tract 2215,2805.0,17031221500,221500,22,1.0,71247.0,0.0393700787401574,LOGAN SQUARE,100.05756668057336
2020,Census Tract 2214,3169.0,17031221400,221400,22,1.0,71247.0,0.044479065785226,LOGAN SQUARE,100.05756668057336
2020,Census Tract 2506,4383.0,17031250600,250600,25,1.0,95073.0,0.0461014168060332,AUSTIN,199.25420338818205
2020,Census Tract 2507,5430.0,17031250700,250700,25,1.0,95073.0,0.0571140071313622,AUSTIN,199.25420338818205
2020,Census Tract 2508,2607.0,17031250800,250800,25,1.0,95073.0,0.0274210343630683,AUSTIN,199.25420338818205
2020,Census Tract 2510,997.0,17031251000,251000,25,1.0,95073.0,0.0104866786574526,AUSTIN,199.25420338818205
2020,Census Tract 2511,4763.0,17031251100,251100,25,1.0,95073.0,0.0500983454818928,AUSTIN,199.25420338818205
2020,Census Tract 514,2220.0,17031051400,51400,5,1.0,36142.0,0.0614243816058878,NORTH CENTER,57.05416783863191
2020,Census Tract 601,3109.0,17031060100,60100,6,1.0,101428.0,0.0306522853649879,LAKE VIEW,87.21479925558447
2020,Census Tract 603,2918.0,17031060300,60300,6,1.0,101428.0,0.0287691761643727,LAKE VIEW,87.21479925558447
2020,Census Tract 608,5225.0,17031060800,60800,6,1.0,101428.0,0.0515143747288717,LAKE VIEW,87.21479925558447
2020,Census Tract 1608,5640.0,17031160800,160800,16,1.0,53604.0,0.105216028654578,IRVING PARK,89.61138229311392
2020,Census Tract 3201.01,8886.0,17031320101,320101,32,1.0,39327.0,0.225951636280418,LOOP,46.3355654497116
2020,Census Tract 3301.03,6969.0,17031330103,330103,33,1.0,26376.0,0.2642174704276615,NEAR SOUTH SIDE,49.769639444136615
2020,Census Tract 3806,3764.0,17031380600,380600,38,1.0,23669.0,0.1590265748447336,GRAND BOULEVARD,48.49250314605212
2020,Census Tract 3301.02,9396.0,17031330102,330102,33,1.0,26376.0,0.3562329390354868,NEAR SOUTH SIDE,49.769639444136615
2020,Census Tract 3301.01,5082.0,17031330101,330101,33,1.0,26376.0,0.1926751592356688,NEAR SOUTH SIDE,49.769639444136615
2020,Census Tract 4608,4230.0,17031460800,460800,46,1.0,29977.0,0.1411081829402542,SOUTH CHICAGO,93.2721849914544
2020,Census Tract 6306,2768.0,17031630600,630600,63,1.0,35300.0,0.078413597733711,GAGE PARK,61.28489610145672
2020,Census Tract 4902,3114.0,17031490200,490200,49,1.0,39623.0,0.0785907175125558,ROSELAND,134.31370670490057
2020,Census Tract 6122,3678.0,17031612200,612200,61,1.0,39055.0,0.0941748815772628,NEW CITY,134.6369632279751
2020,Census Tract 8447,1453.0,17031844700,844700,29,1.0,31310.0,0.0464068987543915,NORTH LAWNDALE,89.48742200680012
2020,Census Tract 8446,2188.0,17031844600,844600,38,1.0,23669.0,0.0924415902657484,GRAND BOULEVARD,48.49250314605212
2020,Census Tract 3201.02,4356.0,17031320102,320102,32,1.0,39327.0,0.1107635975284156,LOOP,46.3355654497116
2020,Census Tract 2207.01,3283.0,17031220701,220701,22,1.0,71247.0,0.0460791331564837,LOGAN SQUARE,100.05756668057336
2020,Census Tract 633.02,3867.0,17031063302,63302,6,1.0,101428.0,0.0381255669046022,LAKE VIEW,87.21479925558447
2020,Census Tract 2522.01,2672.0,17031252201,252201,25,1.0,95073.0,0.0281047195313075,AUSTIN,199.25420338818205
2020,Census Tract 6603.02,4550.0,17031660302,660302,66,1.0,51243.0,0.0887926155767617,CHICAGO LAWN,98.27946509626284
2020,Census Tract 6603.01,1585.0,17031660301,660301,66,1.0,51243.0,0.0309310539976191,CHICAGO LAWN,98.27946509626284
2020,Census Tract 7302.02,3055.0,17031730202,730202,73,1.0,26940.0,0.1134001484780994,WASHINGTON HEIGHTS,79.63575286171745
2020,Census Tract 8356,793.0,17031835600,835600,37,1.0,2149.0,0.3690088413215449,FULLER PARK,19.916704865338488
2020,Census Tract 8400,2502.0,17031840000,840000,60,1.0,32901.0,0.0760463207805233,BRIDGEPORT,58.29151926539481
2020,Census Tract 8364,3726.0,17031836400,836400,36,1.0,6973.0,0.5343467660978058,OAKLAND,16.913961037490527
2020,Census Tract 8361,1834.0,17031836100,836100,40,1.0,10427.0,0.1758895175985422,WASHINGTON PARK,42.37388147613499
2020,Census Tract 8346,1683.0,17031834600,834600,68,1.0,22019.0,0.0764339888278305,ENGLEWOOD,85.65232306609218
2020,Census Tract 8436,2993.0,17031843600,843600,38,1.0,23669.0,0.1264523216020955,GRAND BOULEVARD,48.49250314605212
2020,Census Tract 619.02,4607.0,17031061902,61902,6,1.0,101428.0,0.0454213826556769,LAKE VIEW,87.21479925558447
2020,Census Tract 301.02,3192.0,17031030102,30102,77,1.0,58693.0,0.0543846796040413,EDGEWATER,48.449990830225794
2020,Census Tract 301.03,2490.0,17031030103,30103,77,1.0,58693.0,0.0424241391648067,EDGEWATER,48.449990830225794
2020,Census Tract 307.06,2774.0,17031030706,30706,77,1.0,58693.0,0.0472628763225597,EDGEWATER,48.449990830225794
2020,Census Tract 306.01,3981.0,17031030601,30601,77,1.0,58693.0,0.0678275092430102,EDGEWATER,48.449990830225794
2020,Census Tract 812.02,3011.0,17031081202,81202,8,1.0,95405.0,0.0315601907656831,NEAR NORTH SIDE,76.67589595801923
2020,Census Tract 633.03,1160.0,17031063303,63303,6,1.0,101428.0,0.0114366841503332,LAKE VIEW,87.21479925558447
2020,Census Tract 2209.01,2894.0,17031220901,220901,22,1.0,71247.0,0.0406192541440341,LOGAN SQUARE,100.05756668057336
2020,Census Tract 2106.02,4022.0,17031210602,210602,21,1.0,37360.0,0.1076552462526766,AVONDALE,55.29059546222403
2020,Census Tract 2206.02,4715.0,17031220602,220602,22,1.0,71247.0,0.0661782250480722,LOGAN SQUARE,100.05756668057336
2020,Census Tract 2206.01,1488.0,17031220601,220601,22,1.0,71247.0,0.020885089898522,LOGAN SQUARE,100.05756668057336
2020,Census Tract 404.01,3442.0,17031040401,40401,4,1.0,41350.0,0.0832406287787182,LINCOLN SQUARE,71.35232822594875
2020,Census Tract 2522.02,4385.0,17031252202,252202,25,1.0,95073.0,0.0461224532727483,AUSTIN,199.25420338818205
2020,Census Tract 2521.02,6452.0,17031252102,252102,25,1.0,95073.0,0.067863641622753,AUSTIN,199.25420338818205
2020,Census Tract 8363,1478.0,17031836300,836300,41,1.0,27722.0,0.0533150566337205,HYDE PARK,45.10538016450888
2020,Census Tract 8345,1079.0,17031834500,834500,40,1.0,10427.0,0.1034813465042677,WASHINGTON PARK,42.37388147613499
2020,Census Tract 8360,2950.0,17031836000,836000,38,1.0,23669.0,0.1246355993071105,GRAND BOULEVARD,48.49250314605212
2020,Census Tract 8362,1517.0,17031836200,836200,41,1.0,27722.0,0.0547218815381285,HYDE PARK,45.10538016450888
2020,Census Tract 8344,4570.0,17031834400,834400,42,1.0,23251.0,0.1965506859920003,WOODLAWN,57.81517950095547
2020,Census Tract 8343,6294.0,17031834300,834300,45,1.0,9629.0,0.6536504309897185,AVALON PARK,34.852737729948345
2020,Census Tract 7103,1541.0,17031710300,710300,71,1.0,46698.0,0.0329992719174268,AUBURN GRESHAM,105.06535358129682
2020,Census Tract 1609,2653.0,17031160900,160900,16,1.0,53604.0,0.0494925751809566,IRVING PARK,89.61138229311392
2020,Census Tract 1610,2228.0,17031161000,161000,16,1.0,53604.0,0.0415640623834042,IRVING PARK,89.61138229311392
2020,Census Tract 1611,2040.0,17031161100,161100,16,1.0,53604.0,0.0380568614282516,IRVING PARK,89.61138229311392
2020,Census Tract 1612,3116.0,17031161200,161200,16,1.0,53604.0,0.0581299902992314,IRVING PARK,89.61138229311392
2020,Census Tract 1613,3561.0,17031161300,161300,16,1.0,53604.0,0.0664316095813745,IRVING PARK,89.61138229311392
2020,Census Tract 1701,2038.0,17031170100,170100,17,1.0,43587.0,0.0467570605914607,DUNNING,103.5950011545707
2020,Census Tract 2216,3190.0,17031221600,221600,22,1.0,71247.0,0.0447738150378261,LOGAN SQUARE,100.05756668057336
2020,Census Tract 2421,3813.0,17031242100,242100,24,1.0,84564.0,0.0450901092663544,WEST TOWN,127.56290457232984
2020,Census Tract 2420,4755.0,17031242000,242000,24,1.0,84564.0,0.0562296012487583,WEST TOWN,127.56290457232984
2020,Census Tract 2512,4527.0,17031251200,251200,25,1.0,95073.0,0.0476160424095169,AUSTIN,199.25420338818205
2020,Census Tract 2513,3920.0,17031251300,251300,25,1.0,95073.0,0.041231474761499,AUSTIN,199.25420338818205
2020,Census Tract 513,2933.0,17031051300,51300,5,1.0,36142.0,0.0811521221847158,NORTH CENTER,57.05416783863191
2020,Census Tract 6007,2786.0,17031600700,600700,60,1.0,32901.0,0.0846782772560104,BRIDGEPORT,58.29151926539481
2020,Census Tract 6009,3496.0,17031600900,600900,60,1.0,32901.0,0.1062581684447281,BRIDGEPORT,58.29151926539481
2020,Census Tract 6720,3584.0,17031672000,672000,67,1.0,26158.0,0.1370135331447358,WEST ENGLEWOOD,87.94769193108257
2020,Census Tract 7109,2011.0,17031710900,710900,71,1.0,46698.0,0.0430639427812754,AUBURN GRESHAM,105.06535358129682
2020,Census Tract 7110,3635.0,17031711000,711000,71,1.0,46698.0,0.0778405927448713,AUBURN GRESHAM,105.06535358129682
2020,Census Tract 7111,2429.0,17031711100,711100,71,1.0,46698.0,0.0520150755921024,AUBURN GRESHAM,105.06535358129682
2020,Census Tract 7112,4657.0,17031711200,711200,71,1.0,46698.0,0.09972589832541,AUBURN GRESHAM,105.06535358129682
2020,Census Tract 7115,2728.0,17031711500,711500,71,1.0,46698.0,0.0584179193969763,AUBURN GRESHAM,105.06535358129682
2020,Census Tract 7113,1612.0,17031711300,711300,71,1.0,46698.0,0.0345196796436678,AUBURN GRESHAM,105.06535358129682
2020,Census Tract 7114,2586.0,17031711400,711400,71,1.0,46698.0,0.0553771039444944,AUBURN GRESHAM,105.06535358129682
2020,Census Tract 2705,1285.0,17031270500,270500,27,1.0,18075.0,0.0710926694329183,EAST GARFIELD PARK,53.88322083574582
2020,Census Tract 2712,1273.0,17031271200,271200,27,1.0,18075.0,0.0704287690179806,EAST GARFIELD PARK,53.88322083574582
2020,Census Tract 2713,1122.0,17031271300,271300,27,1.0,18075.0,0.0620746887966804,EAST GARFIELD PARK,53.88322083574582
2020,Census Tract 2714,1228.0,17031271400,271400,27,1.0,18075.0,0.067939142461964,EAST GARFIELD PARK,53.88322083574582
2020,Census Tract 3501,2562.0,17031350100,350100,35,1.0,21450.0,0.1194405594405594,DOUGLAS,46.004621149279
2020,Census Tract 3504,2018.0,17031350400,350400,35,1.0,21450.0,0.094079254079254,DOUGLAS,46.004621149279
2020,Census Tract 3510,3197.0,17031351000,351000,35,1.0,21450.0,0.149044289044289,DOUGLAS,46.004621149279
2020,Census Tract 3514,1778.0,17031351400,351400,35,1.0,21450.0,0.0828904428904429,DOUGLAS,46.004621149279
2020,Census Tract 3602,1456.0,17031360200,360200,36,1.0,6973.0,0.2088053922271619,OAKLAND,16.913961037490527
2020,Census Tract 4304,2893.0,17031430400,430400,43,1.0,51992.0,0.0556431758732112,SOUTH SHORE,81.81271638009841
2020,Census Tract 4306,2222.0,17031430600,430600,43,1.0,51992.0,0.042737344206801,SOUTH SHORE,81.81271638009841
2020,Census Tract 4308,1888.0,17031430800,430800,43,1.0,51992.0,0.0363132789659947,SOUTH SHORE,81.81271638009841
2020,Census Tract 4305,3427.0,17031430500,430500,43,1.0,51992.0,0.0659139867671949,SOUTH SHORE,81.81271638009841
2020,Census Tract 4309,1526.0,17031430900,430900,43,1.0,51992.0,0.0293506693337436,SOUTH SHORE,81.81271638009841
2020,Census Tract 6103,5803.0,17031610300,610300,61,1.0,39055.0,0.1485853283830495,NEW CITY,134.6369632279751
2020,Census Tract 6810,2307.0,17031681000,681000,68,1.0,22019.0,0.1047731504609655,ENGLEWOOD,85.65232306609218
2020,Census Tract 6811,2381.0,17031681100,681100,68,1.0,22019.0,0.1081338843725873,ENGLEWOOD,85.65232306609218
2020,Census Tract 6805,1050.0,17031680500,680500,68,1.0,22019.0,0.0476860892865252,ENGLEWOOD,85.65232306609218
2020,Census Tract 6809,3317.0,17031680900,680900,68,1.0,22019.0,0.1506426268222898,ENGLEWOOD,85.65232306609218
2020,Census Tract 7201,3357.0,17031720100,720100,72,1.0,19817.0,0.1694000100923449,BEVERLY,88.7793639211539
2020,Census Tract 7202,3938.0,17031720200,720200,72,1.0,19817.0,0.1987182721905434,BEVERLY,88.7793639211539
2020,Census Tract 7203,3930.0,17031720300,720300,72,1.0,19817.0,0.1983145783922894,BEVERLY,88.7793639211539
2020,Census Tract 7204,1819.0,17031720400,720400,72,1.0,19817.0,0.0917898773780087,BEVERLY,88.7793639211539
2020,Census Tract 7205,1846.0,17031720500,720500,72,1.0,19817.0,0.0931523439471161,BEVERLY,88.7793639211539
2020,Census Tract 7206,1819.0,17031720600,720600,72,1.0,19817.0,0.0917898773780087,BEVERLY,88.7793639211539
2020,Census Tract 7207,3108.0,17031720700,720700,72,1.0,19817.0,0.1568350406216884,BEVERLY,88.7793639211539
2020,Census Tract 406,2635.0,17031040600,40600,4,1.0,41350.0,0.0637243047158403,LINCOLN SQUARE,71.35232822594875
2020,Census Tract 407,3320.0,17031040700,40700,4,1.0,41350.0,0.0802902055622732,LINCOLN SQUARE,71.35232822594875
2020,Census Tract 408,1629.0,17031040800,40800,4,1.0,41350.0,0.0393954050785973,LINCOLN SQUARE,71.35232822594875
2020,Census Tract 3801,1913.0,17031380100,380100,38,1.0,23669.0,0.0808230174489839,GRAND BOULEVARD,48.49250314605212
2020,Census Tract 3802,1642.0,17031380200,380200,38,1.0,23669.0,0.0693734420550086,GRAND BOULEVARD,48.49250314605212
2020,Census Tract 4312,2589.0,17031431200,431200,43,1.0,51992.0,0.0497961224803815,SOUTH SHORE,81.81271638009841
2020,Census Tract 4314,7068.0,17031431400,431400,43,1.0,51992.0,0.1359439913832897,SOUTH SHORE,81.81271638009841
2020,Census Tract 501,2832.0,17031050100,50100,5,1.0,36142.0,0.0783575895080515,NORTH CENTER,57.05416783863191
2020,Census Tract 6108,1533.0,17031610800,610800,61,1.0,39055.0,0.0392523364485981,NEW CITY,134.6369632279751
2020,Census Tract 6113,2832.0,17031611300,611300,61,1.0,39055.0,0.0725131225195237,NEW CITY,134.6369632279751
2020,Census Tract 6114,2936.0,17031611400,611400,61,1.0,39055.0,0.0751760337984893,NEW CITY,134.6369632279751
2020,Census Tract 6115,3104.0,17031611500,611500,61,1.0,39055.0,0.0794776597106644,NEW CITY,134.6369632279751
2020,Census Tract 6119,1545.0,17031611900,611900,61,1.0,39055.0,0.0395595954423249,NEW CITY,134.6369632279751
2020,Census Tract 6812,2254.0,17031681200,681200,68,1.0,22019.0,0.1023661383350742,ENGLEWOOD,85.65232306609218
2020,Census Tract 6912,2483.0,17031691200,691200,69,1.0,29429.0,0.0843725576811988,GREATER GRAND CROSSING,98.85316769023828
2020,Census Tract 6911,2477.0,17031691100,691100,69,1.0,29429.0,0.084168677155187,GREATER GRAND CROSSING,98.85316769023828
2020,Census Tract 7301,2775.0,17031730100,730100,73,1.0,26940.0,0.1030066815144766,WASHINGTON HEIGHTS,79.63575286171745
2020,Census Tract 7303,983.0,17031730300,730300,73,1.0,26940.0,0.0364884929472902,WASHINGTON HEIGHTS,79.63575286171745
2020,Census Tract 7304,4284.0,17031730400,730400,73,1.0,26940.0,0.1590200445434298,WASHINGTON HEIGHTS,79.63575286171745
2020,Census Tract 7305,4367.0,17031730500,730500,73,1.0,26940.0,0.1621009651076466,WASHINGTON HEIGHTS,79.63575286171745
2020,Census Tract 7306,4013.0,17031730600,730600,73,1.0,26940.0,0.1489606533036377,WASHINGTON HEIGHTS,79.63575286171745
2020,Census Tract 3812,1980.0,17031381200,381200,38,1.0,23669.0,0.0836537242807047,GRAND BOULEVARD,48.49250314605212
2020,Census Tract 3814,1559.0,17031381400,381400,38,1.0,23669.0,0.0658667455321306,GRAND BOULEVARD,48.49250314605212
2020,Census Tract 3817,0.0,17031381700,381700,38,1.0,23669.0,0.0,GRAND BOULEVARD,48.49250314605212
2020,Census Tract 4403,4572.0,17031440300,440300,44,1.0,31363.0,0.1457768708350604,CHATHAM,82.32067029535114
2020,Census Tract 6120,1190.0,17031612000,612000,61,1.0,39055.0,0.0304698502112405,NEW CITY,134.6369632279751
2020,Census Tract 6121,999.0,17031612100,612100,61,1.0,39055.0,0.0255793112277557,NEW CITY,134.6369632279751
2020,Census Tract 6201,4532.0,17031620100,620100,62,1.0,18523.0,0.244668790152783,WEST ELSDON,32.71109141959873
2020,Census Tract 6202,1982.0,17031620200,620200,62,1.0,18523.0,0.1070021054904713,WEST ELSDON,32.71109141959873
2020,Census Tract 6203,7322.0,17031620300,620300,62,1.0,18523.0,0.3952923392539005,WEST ELSDON,32.71109141959873
2020,Census Tract 6204,4687.0,17031620400,620400,62,1.0,18523.0,0.2530367651028451,WEST ELSDON,32.71109141959873
2020,Census Tract 7307,2394.0,17031730700,730700,73,1.0,26940.0,0.0888641425389755,WASHINGTON HEIGHTS,79.63575286171745
2020,Census Tract 7401,2962.0,17031740100,740100,74,1.0,18840.0,0.1572186836518046,MOUNT GREENWOOD,75.58429000631087
2020,Census Tract 7402,6573.0,17031740200,740200,74,1.0,18840.0,0.3488853503184713,MOUNT GREENWOOD,75.58429000631087
2020,Census Tract 7403,4865.0,17031740300,740300,74,1.0,18840.0,0.2582271762208068,MOUNT GREENWOOD,75.58429000631087
2020,Census Tract 7404,4440.0,17031740400,740400,74,1.0,18840.0,0.2356687898089172,MOUNT GREENWOOD,75.58429000631087
2020,Census Tract 3818,1149.0,17031381800,381800,38,1.0,23669.0,0.0485445096962271,GRAND BOULEVARD,48.49250314605212
2020,Census Tract 3819,1300.0,17031381900,381900,38,1.0,23669.0,0.0549241624065233,GRAND BOULEVARD,48.49250314605212
2020,Census Tract 3901,1587.0,17031390100,390100,39,1.0,17972.0,0.0883040284887602,KENWOOD,29.071741922715727
2020,Census Tract 3902,2174.0,17031390200,390200,39,1.0,17972.0,0.1209659470287113,KENWOOD,29.071741922715727
2020,Census Tract 3903,3002.0,17031390300,390300,39,1.0,17972.0,0.1670376140663254,KENWOOD,29.071741922715727
2020,Census Tract 3904,2324.0,17031390400,390400,39,1.0,17972.0,0.1293122635210327,KENWOOD,29.071741922715727
2020,Census Tract 3905,1616.0,17031390500,390500,39,1.0,17972.0,0.0899176496772757,KENWOOD,29.071741922715727
2020,Census Tract 3906,1714.0,17031390600,390600,39,1.0,17972.0,0.095370576452259,KENWOOD,29.071741922715727
2020,Census Tract 3907,5555.0,17031390700,390700,39,1.0,17972.0,0.3090919207656354,KENWOOD,29.071741922715727
2020,Census Tract 4406,1759.0,17031440600,440600,44,1.0,31363.0,0.0560851959315116,CHATHAM,82.32067029535114
2020,Census Tract 4409,2510.0,17031440900,440900,44,1.0,31363.0,0.0800306093167107,CHATHAM,82.32067029535114
2020,Census Tract 4407,1392.0,17031440700,440700,44,1.0,31363.0,0.044383509230622,CHATHAM,82.32067029535114
2020,Census Tract 4408,1927.0,17031440800,440800,44,1.0,31363.0,0.061441826355897,CHATHAM,82.32067029535114
2020,Census Tract 6303,5178.0,17031630300,630300,63,1.0,35300.0,0.146685552407932,GAGE PARK,61.28489610145672
2020,Census Tract 6305,5879.0,17031630500,630500,63,1.0,35300.0,0.1665439093484419,GAGE PARK,61.28489610145672
2020,Census Tract 6308,6302.0,17031630800,630800,63,1.0,35300.0,0.1785269121813031,GAGE PARK,61.28489610145672
2020,Census Tract 6309,4401.0,17031630900,630900,63,1.0,35300.0,0.1246742209631728,GAGE PARK,61.28489610145672
2020,Census Tract 6401,1502.0,17031640100,640100,64,1.0,24382.0,0.0616028217537527,CLEARING,71.14519236904174
2020,Census Tract 6403,6575.0,17031640300,640300,64,1.0,24382.0,0.2696661471577393,CLEARING,71.14519236904174
2020,Census Tract 7501,3680.0,17031750100,750100,75,1.0,20526.0,0.1792848095098899,MORGAN PARK,91.877340681314
2020,Census Tract 7502,2700.0,17031750200,750200,75,1.0,20526.0,0.1315404852382344,MORGAN PARK,91.877340681314
2020,Census Tract 7503,2523.0,17031750300,750300,75,1.0,20526.0,0.1229172756503946,MORGAN PARK,91.877340681314
2020,Census Tract 7504,2883.0,17031750400,750400,75,1.0,20526.0,0.1404560070154925,MORGAN PARK,91.877340681314
2020,Census Tract 7505,5355.0,17031750500,750500,75,1.0,20526.0,0.2608886290558316,MORGAN PARK,91.877340681314
2020,Census Tract 2827,2042.0,17031282700,282700,28,1.0,62816.0,0.0325076413652572,NEAR WEST SIDE,158.49246652347665
2020,Census Tract 2828,1627.0,17031282800,282800,28,1.0,62816.0,0.0259010443199184,NEAR WEST SIDE,158.49246652347665
2020,Census Tract 4003,1274.0,17031400300,400300,40,1.0,10427.0,0.1221827946676896,WASHINGTON PARK,42.37388147613499
2020,Census Tract 4005,2110.0,17031400500,400500,40,1.0,10427.0,0.2023592596144624,WASHINGTON PARK,42.37388147613499
2020,Census Tract 4008,2166.0,17031400800,400800,40,1.0,10427.0,0.2077299319075477,WASHINGTON PARK,42.37388147613499
2020,Census Tract 4101,2148.0,17031410100,410100,41,1.0,27722.0,0.0774835870427819,HYDE PARK,45.10538016450888
2020,Census Tract 4105,2728.0,17031410500,410500,41,1.0,27722.0,0.0984055984416708,HYDE PARK,45.10538016450888
2020,Census Tract 4106,2483.0,17031410600,410600,41,1.0,27722.0,0.0895678522473126,HYDE PARK,45.10538016450888
2020,Census Tract 4601,2784.0,17031460100,460100,46,1.0,29977.0,0.0928712012542949,SOUTH CHICAGO,93.2721849914544
2020,Census Tract 4503,3335.0,17031450300,450300,45,1.0,9629.0,0.3463495690102814,AVALON PARK,34.852737729948345
2020,Census Tract 4602,2242.0,17031460200,460200,46,1.0,29977.0,0.0747906728491843,SOUTH CHICAGO,93.2721849914544
