year,malepop,male15_19pop,male15_24pop,male15_29pop,geoid,namelsad,tractpop,tractce,community_area,weight,comm_pop,pop_share,community,commarea_km2
2024,432,63,71,92,17031271800,Census Tract 2718,1006,271800,27,1.0,20731,0.048526361,EAST GARFIELD PARK,53.88322084
2024,4139,0,108,1175,17031280100,Census Tract 2801,7742,280100,28,1.0,68165,0.113577349,NEAR WEST SIDE,158.4924665
2024,534,8,17,142,17031280400,Census Tract 2804,1508,280400,28,1.0,68165,0.02212279,NEAR WEST SIDE,158.4924665
2024,1552,53,75,118,17031300600,Census Tract 3006,3260,300600,30,1.0,69884,0.046648732,SOUTH LAWNDALE,127.9982978
2024,2001,229,281,505,17031300700,Census Tract 3007,4329,300700,30,1.0,69884,0.06194551,SOUTH LAWNDALE,127.9982978
2024,1093,55,96,307,17031301100,Census Tract 3011,2403,301100,30,1.0,69884,0.034385553,SOUTH LAWNDALE,127.9982978
2024,2091,252,548,855,17031301200,Census Tract 3012,4087,301200,30,1.0,69884,0.058482628,SOUTH LAWNDALE,127.9982978
2024,1040,75,131,142,17031480500,Census Tract 4805,2831,480500,48,1.0,11229,0.252115059,CALUMET HEIGHTS,48.82624156
2024,750,130,216,253,17031490500,Census Tract 4905,1971,490500,49,1.0,36635,0.05380101,ROSELAND,134.3137067
2024,1734,172,341,447,17031520200,Census Tract 5202,3485,520200,52,1.0,22687,0.153612201,EAST SIDE,83.24172803
2024,3061,104,707,892,17031520300,Census Tract 5203,6186,520300,52,1.0,22687,0.272667166,EAST SIDE,83.24172803
2024,1475,83,159,238,17031520400,Census Tract 5204,3589,520400,52,1.0,22687,0.158196324,EAST SIDE,83.24172803
2024,2728,138,204,364,17031520500,Census Tract 5205,4908,520500,52,1.0,22687,0.216335346,EAST SIDE,83.24172803
2024,1303,116,226,269,17031520600,Census Tract 5206,2703,520600,52,1.0,22687,0.119143122,EAST SIDE,83.24172803
2024,2473,209,443,660,17031660500,Census Tract 6605,5650,660500,66,1.0,54409,0.103843114,CHICAGO LAWN,98.2794651
2024,2545,94,300,328,17031660600,Census Tract 6606,6533,660600,66,1.0,54409,0.120072047,CHICAGO LAWN,98.2794651
2024,781,38,194,205,17031660700,Census Tract 6607,1561,660700,66,1.0,54409,0.028690106,CHICAGO LAWN,98.2794651
2024,2637,33,80,147,17031660800,Census Tract 6608,5876,660800,66,1.0,54409,0.107996839,CHICAGO LAWN,98.2794651
2024,2809,125,524,739,17031660900,Census Tract 6609,5855,660900,66,1.0,54409,0.107610873,CHICAGO LAWN,98.2794651
2024,2798,292,492,953,17031661000,Census Tract 6610,4954,661000,66,1.0,54409,0.091051113,CHICAGO LAWN,98.2794651
2024,650,0,18,91,17031280900,Census Tract 2809,1253,280900,28,1.0,68165,0.018381868,NEAR WEST SIDE,158.4924665
2024,2023,28,274,607,17031301600,Census Tract 3016,4228,301600,30,1.0,69884,0.060500258,SOUTH LAWNDALE,127.9982978
2024,619,25,39,105,17031490600,Census Tract 4906,1344,490600,49,1.0,36635,0.036686229,ROSELAND,134.3137067
2024,1075,57,92,109,17031490700,Census Tract 4907,2494,490700,49,1.0,36635,0.068076976,ROSELAND,134.3137067
2024,1973,184,279,429,17031490800,Census Tract 4908,3573,490800,49,1.0,36635,0.097529685,ROSELAND,134.3137067
2024,1932,46,168,314,17031491000,Census Tract 4910,3412,491000,49,1.0,36635,0.09313498,ROSELAND,134.3137067
2024,1997,79,194,357,17031491100,Census Tract 4911,4062,491100,49,1.0,36635,0.110877576,ROSELAND,134.3137067
2024,1989,167,382,702,17031530200,Census Tract 5302,3779,530200,53,1.0,24549,0.153937024,WEST PULLMAN,99.36519806
2024,1379,0,62,112,17031530300,Census Tract 5303,3482,530300,53,1.0,24549,0.141838771,WEST PULLMAN,99.36519806
2024,1092,63,137,178,17031530400,Census Tract 5304,2102,530400,53,1.0,24549,0.085624669,WEST PULLMAN,99.36519806
2024,880,81,81,125,17031530600,Census Tract 5306,2620,530600,53,1.0,24549,0.106725325,WEST PULLMAN,99.36519806
2024,715,37,63,91,17031560100,Census Tract 5601,1197,560100,56,1.0,36732,0.03258739,GARFIELD RIDGE,117.8907784
2024,557,26,55,92,17031670200,Census Tract 6702,1355,670200,67,1.0,28144,0.048145253,WEST ENGLEWOOD,87.94769193
2024,699,33,52,210,17031670300,Census Tract 6703,1204,670300,67,1.0,28144,0.042779989,WEST ENGLEWOOD,87.94769193
2024,946,42,64,134,17031670400,Census Tract 6704,1746,670400,67,1.0,28144,0.06203809,WEST ENGLEWOOD,87.94769193
2024,3729,291,797,1063,17031661100,Census Tract 6611,7052,661100,66,1.0,54409,0.12961091,CHICAGO LAWN,98.2794651
2024,553,80,131,138,17031670100,Census Tract 6701,1031,670100,67,1.0,28144,0.03663303,WEST ENGLEWOOD,87.94769193
2024,618,151,256,302,17031670600,Census Tract 6706,1232,670600,67,1.0,28144,0.043774872,WEST ENGLEWOOD,87.94769193
2024,285,9,9,40,17031670700,Census Tract 6707,720,670700,67,1.0,28144,0.025582717,WEST ENGLEWOOD,87.94769193
2024,585,56,84,157,17031670800,Census Tract 6708,1270,670800,67,1.0,28144,0.045125071,WEST ENGLEWOOD,87.94769193
2024,509,62,62,128,17031670900,Census Tract 6709,1414,670900,67,1.0,28144,0.050241615,WEST ENGLEWOOD,87.94769193
2024,453,24,25,77,17031260900,Census Tract 2609,1174,260900,26,1.0,15096,0.077768945,WEST GARFIELD PARK,36.09284881
2024,930,41,104,135,17031261000,Census Tract 2610,1972,261000,26,1.0,15096,0.130630631,WEST GARFIELD PARK,36.09284881
2024,3498,27,283,1245,17031281900,Census Tract 2819,6907,281900,28,1.0,68165,0.101327661,NEAR WEST SIDE,158.4924665
2024,668,15,47,149,17031310200,Census Tract 3102,1508,310200,31,1.0,33446,0.045087604,LOWER WEST SIDE,81.55072362
2024,789,110,140,236,17031310300,Census Tract 3103,1560,310300,31,1.0,33446,0.046642349,LOWER WEST SIDE,81.55072362
2024,836,25,82,132,17031310400,Census Tract 3104,1447,310400,31,1.0,33446,0.043263768,LOWER WEST SIDE,81.55072362
2024,708,32,95,139,17031310500,Census Tract 3105,1356,310500,31,1.0,33446,0.040542965,LOWER WEST SIDE,81.55072362
2024,959,67,121,270,17031491200,Census Tract 4912,1848,491200,49,1.0,36635,0.050443565,ROSELAND,134.3137067
2024,769,49,83,174,17031491300,Census Tract 4913,2025,491300,49,1.0,36635,0.05527501,ROSELAND,134.3137067
2024,731,92,149,276,17031491400,Census Tract 4914,2515,491400,49,1.0,36635,0.068650198,ROSELAND,134.3137067
2024,1377,101,315,381,17031500100,Census Tract 5001,3283,500100,50,1.0,6744,0.486803084,PULLMAN,59.00155559
2024,753,33,140,197,17031500200,Census Tract 5002,1769,500200,50,1.0,6744,0.262307236,PULLMAN,59.00155559
2024,786,43,62,173,17031500300,Census Tract 5003,1692,500300,50,1.0,6744,0.25088968,PULLMAN,59.00155559
2024,683,24,39,46,17031560200,Census Tract 5602,1716,560200,56,1.0,36732,0.046716759,GARFIELD RIDGE,117.8907784
2024,1854,102,254,387,17031560300,Census Tract 5603,3343,560300,56,1.0,36732,0.091010563,GARFIELD RIDGE,117.8907784
2024,2043,176,200,280,17031560700,Census Tract 5607,3923,560700,56,1.0,36732,0.10680061,GARFIELD RIDGE,117.8907784
2024,3165,294,437,666,17031560800,Census Tract 5608,6415,560800,56,1.0,36732,0.174643363,GARFIELD RIDGE,117.8907784
2024,3060,279,490,591,17031560900,Census Tract 5609,5175,560900,56,1.0,36732,0.140885332,GARFIELD RIDGE,117.8907784
2024,2404,185,234,352,17031561000,Census Tract 5610,5904,561000,56,1.0,36732,0.160731787,GARFIELD RIDGE,117.8907784
2024,1310,0,88,214,17031030101,Census Tract 301.01,3515,30101,77,1.0,56563,0.062143097,EDGEWATER,48.44999083
2024,877,43,104,184,17031030701,Census Tract 307.01,1516,30701,77,1.0,56563,0.026801973,EDGEWATER,48.44999083
2024,580,0,92,321,17031070103,Census Tract 701.03,1489,70103,7,1.0,67987,0.021901246,LINCOLN PARK,88.31640046
2024,1535,31,187,530,17031831900,Census Tract 8319,2991,831900,6,1.0,102827,0.029087691,LAKE VIEW,87.21479926
2024,2070,39,149,486,17031832600,Census Tract 8326,4150,832600,7,1.0,67987,0.061041081,LINCOLN PARK,88.31640046
2024,1249,174,212,354,17031836900,Census Tract 8369,2181,836900,27,1.0,20731,0.105204766,EAST GARFIELD PARK,53.88322084
2024,2396,143,312,549,17031841200,Census Tract 8412,5004,841200,31,1.0,33446,0.149614304,LOWER WEST SIDE,81.55072362
2024,869,50,120,163,17031839500,Census Tract 8395,1827,839500,35,1.0,21088,0.08663695,DOUGLAS,46.00462115
2024,812,0,46,234,17031835800,Census Tract 8358,2031,835800,38,1.0,25181,0.08065605,GRAND BOULEVARD,48.49250315
2024,1096,150,178,250,17031838800,Census Tract 8388,2396,838800,51,1.0,12854,0.18640112,SOUTH DEERING,303.7970596
2024,1674,0,84,219,17031842300,Census Tract 8423,3490,842300,24,1.0,88197,0.039570507,WEST TOWN,127.5629046
2024,3390,646,1196,1588,17031841900,Census Tract 8419,6567,841900,28,1.0,68165,0.096339764,NEAR WEST SIDE,158.4924665
2024,966,91,108,288,17031843200,Census Tract 8432,2135,843200,31,1.0,33446,0.06383424,LOWER WEST SIDE,81.55072362
2024,636,0,21,105,17031843400,Census Tract 8434,1279,843400,29,1.0,33958,0.037664173,NORTH LAWNDALE,89.48742201
2024,2235,240,421,632,17031842600,Census Tract 8426,4223,842600,61,1.0,40140,0.105206776,NEW CITY,134.6369632
2024,1641,79,155,364,17031301803,Census Tract 3018.03,3183,301803,30,1.0,69884,0.045546906,SOUTH LAWNDALE,127.9982978
2024,2952,136,252,418,17031010300,Census Tract 103,6477,10300,1,1.0,54173,0.119561405,ROGERS PARK,51.25990244
2024,2129,308,558,772,17031010400,Census Tract 104,4545,10400,1,1.0,54173,0.083897883,ROGERS PARK,51.25990244
2024,2933,18,159,587,17031010600,Census Tract 106,6467,10600,1,1.0,54173,0.119376811,ROGERS PARK,51.25990244
2024,2230,104,175,534,17031020100,Census Tract 201,4159,20100,2,1.0,78373,0.053066745,WEST RIDGE,98.42909484
2024,296,10,10,81,17031280800,Census Tract 2808,869,280800,28,1.0,68165,0.012748478,NEAR WEST SIDE,158.4924665
2024,1380,416,894,975,17031420300,Census Tract 4203,2511,420300,42,1.0,24355,0.103099979,WOODLAWN,57.8151795
2024,3662,234,420,512,17031100200,Census Tract 1002,7742,100200,10,1.0,39530,0.195851252,NORWOOD PARK,121.9591054
2024,3899,392,610,906,17031020200,Census Tract 202,7632,20200,2,1.0,78373,0.097380475,WEST RIDGE,98.42909484
2024,538,46,57,95,17031130200,Census Tract 1302,1394,130200,13,1.0,18356,0.075942471,NORTH PARK,70.28870642
2024,2434,95,236,416,17031020400,Census Tract 204,4363,20400,2,1.0,78373,0.055669682,WEST RIDGE,98.42909484
2024,1805,0,45,366,17031080202,Census Tract 802.02,3987,80202,8,1.0,107331,0.03714677,NEAR NORTH SIDE,76.67589596
2024,893,13,21,212,17031240200,Census Tract 2402,1743,240200,24,1.0,88197,0.019762577,WEST TOWN,127.5629046
2024,686,163,177,190,17031611800,Census Tract 6118,1353,611800,61,1.0,40140,0.033707025,NEW CITY,134.6369632
2024,1190,31,65,270,17031060200,Census Tract 602,2176,60200,6,1.0,102827,0.021161757,LAKE VIEW,87.21479926
2024,1363,43,75,172,17031221200,Census Tract 2212,3096,221200,22,1.0,71160,0.043507589,LOGAN SQUARE,100.0575667
2024,895,36,191,401,17031061200,Census Tract 612,1954,61200,6,1.0,102827,0.019002791,LAKE VIEW,87.21479926
2024,2627,2,118,232,17031030200,Census Tract 302,5791,30200,77,1.0,56563,0.102381415,EDGEWATER,48.44999083
2024,1594,104,133,360,17031030300,Census Tract 303,2956,30300,77,1.0,56563,0.052260312,EDGEWATER,48.44999083
2024,1494,38,96,148,17031030400,Census Tract 304,2716,30400,77,1.0,56563,0.048017255,EDGEWATER,48.44999083
2024,1494,11,107,248,17031030900,Census Tract 309,2818,30900,77,1.0,56563,0.049820554,EDGEWATER,48.44999083
2024,2147,0,111,457,17031031000,Census Tract 310,4108,31000,3,1.0,56344,0.072909272,UPTOWN,65.09564272
2024,1296,123,199,302,17031600600,Census Tract 6006,2668,600600,60,1.0,33675,0.079227914,BRIDGEPORT,58.29151927
2024,1322,122,213,370,17031420600,Census Tract 4206,2980,420600,42,1.0,24355,0.122356806,WOODLAWN,57.8151795
2024,2619,155,286,544,17031110100,Census Tract 1101,5401,110100,11,1.0,26649,0.20267177,JEFFERSON PARK,64.86816167
2024,2018,0,19,347,17031031400,Census Tract 314,4697,31400,3,1.0,56344,0.083362914,UPTOWN,65.09564272
2024,1097,22,82,286,17031040900,Census Tract 409,2267,40900,4,1.0,41651,0.054428465,LINCOLN SQUARE,71.35232823
2024,3230,329,468,607,17031050200,Census Tract 502,5862,50200,5,1.0,36014,0.162770034,NORTH CENTER,57.05416784
2024,1511,88,99,191,17031050300,Census Tract 503,2973,50300,5,1.0,36014,0.08255123,NORTH CENTER,57.05416784
2024,839,33,69,189,17031071700,Census Tract 717,1656,71700,7,1.0,67987,0.024357598,LINCOLN PARK,88.31640046
2024,818,0,95,215,17031031800,Census Tract 318,1765,31800,3,1.0,56344,0.03132543,UPTOWN,65.09564272
2024,2975,0,209,743,17031031700,Census Tract 317,5851,31700,3,1.0,56344,0.103844243,UPTOWN,65.09564272
2024,1057,135,298,301,17031610400,Census Tract 6104,2063,610400,61,1.0,40140,0.051395117,NEW CITY,134.6369632
2024,1461,3,14,225,17031050600,Census Tract 506,2375,50600,5,1.0,36014,0.065946576,NORTH CENTER,57.05416784
2024,2670,92,176,395,17031050500,Census Tract 505,5221,50500,5,1.0,36014,0.1449714,NORTH CENTER,57.05416784
2024,810,27,38,157,17031071600,Census Tract 716,1783,71600,7,1.0,67987,0.026225602,LINCOLN PARK,88.31640046
2024,544,13,94,173,17031671400,Census Tract 6714,1516,671400,67,1.0,28144,0.053865833,WEST ENGLEWOOD,87.94769193
2024,762,57,114,165,17031062300,Census Tract 623,1596,62300,6,1.0,102827,0.015521215,LAKE VIEW,87.21479926
2024,3720,434,739,1087,17031630400,Census Tract 6304,7455,630400,63,1.0,36081,0.206618442,GAGE PARK,61.2848961
2024,2040,75,233,316,17031010100,Census Tract 101,4198,10100,1,1.0,54173,0.077492478,ROGERS PARK,51.25990244
2024,547,28,28,41,17031680600,Census Tract 6806,1205,680600,68,1.0,23195,0.051950851,ENGLEWOOD,85.65232307
2024,3550,79,259,675,17031030500,Census Tract 305,6518,30500,77,1.0,56563,0.11523434,EDGEWATER,48.44999083
2024,3722,116,457,792,17031020500,Census Tract 205,6625,20500,2,1.0,78373,0.084531663,WEST RIDGE,98.42909484
2024,2648,67,320,783,17031081300,Census Tract 813,5704,81300,8,1.0,107331,0.053144012,NEAR NORTH SIDE,76.67589596
2024,3155,106,529,1230,17031081000,Census Tract 810,8264,81000,8,1.0,107331,0.076995463,NEAR NORTH SIDE,76.67589596
2024,2329,100,185,349,17031130100,Census Tract 1301,5418,130100,13,1.0,18356,0.295162345,NORTH PARK,70.28870642
2024,1695,207,233,329,17031170200,Census Tract 1702,3553,170200,17,1.0,41233,0.086168845,DUNNING,103.5950012
2024,2314,57,173,317,17031170300,Census Tract 1703,4794,170300,17,1.0,41233,0.116266098,DUNNING,103.5950012
2024,1995,71,146,169,17031170400,Census Tract 1704,4074,170400,17,1.0,41233,0.098804356,DUNNING,103.5950012
2024,2118,97,163,252,17031170500,Census Tract 1705,4899,170500,17,1.0,41233,0.118812602,DUNNING,103.5950012
2024,1195,10,103,166,17031170600,Census Tract 1706,2500,170600,17,1.0,41233,0.060631048,DUNNING,103.5950012
2024,1487,134,168,198,17031170700,Census Tract 1707,3323,170700,17,1.0,41233,0.080590789,DUNNING,103.5950012
2024,2115,79,210,308,17031170800,Census Tract 1708,4097,170800,17,1.0,41233,0.099362161,DUNNING,103.5950012
2024,1432,48,51,143,17031251400,Census Tract 2514,3170,251400,25,1.0,97452,0.032528835,AUSTIN,199.2542034
2024,769,70,130,168,17031260300,Census Tract 2603,1429,260300,26,1.0,15096,0.094660837,WEST GARFIELD PARK,36.09284881
2024,878,121,140,141,17031260500,Census Tract 2605,1985,260500,26,1.0,15096,0.131491786,WEST GARFIELD PARK,36.09284881
2024,916,0,117,192,17031260600,Census Tract 2606,1793,260600,26,1.0,15096,0.118773185,WEST GARFIELD PARK,36.09284881
2024,552,0,53,68,17031260700,Census Tract 2607,1198,260700,26,1.0,15096,0.079358771,WEST GARFIELD PARK,36.09284881
2024,697,95,177,255,17031260800,Census Tract 2608,1719,260800,26,1.0,15096,0.113871224,WEST GARFIELD PARK,36.09284881
2024,701,43,72,184,17031050700,Census Tract 507,1470,50700,5,1.0,36014,0.04081746,NORTH CENTER,57.05416784
2024,706,0,38,83,17031050900,Census Tract 509,1456,50900,5,1.0,36014,0.040428722,NORTH CENTER,57.05416784
2024,773,30,35,74,17031051000,Census Tract 510,1641,51000,5,1.0,36014,0.045565613,NORTH CENTER,57.05416784
2024,830,26,28,83,17031051100,Census Tract 511,1851,51100,5,1.0,36014,0.051396679,NORTH CENTER,57.05416784
2024,744,1,23,96,17031051200,Census Tract 512,1536,51200,5,1.0,36014,0.042650081,NORTH CENTER,57.05416784
2024,851,8,89,154,17031170900,Census Tract 1709,1854,170900,17,1.0,41233,0.044963985,DUNNING,103.5950012
2024,3180,155,256,439,17031171000,Census Tract 1710,6178,171000,17,1.0,41233,0.149831446,DUNNING,103.5950012
2024,1813,46,158,260,17031171100,Census Tract 1711,3876,171100,17,1.0,41233,0.094002377,DUNNING,103.5950012
2024,3171,262,427,522,17031180100,Census Tract 1801,7040,180100,18,1.0,14280,0.492997199,MONTCLARE,27.57639363
2024,1265,199,207,355,17031190100,Census Tract 1901,2423,190100,19,1.0,72088,0.033611697,BELMONT CRAGIN,109.0994147
2024,987,46,65,264,17031222200,Census Tract 2222,2151,222200,22,1.0,71160,0.030227656,LOGAN SQUARE,100.0575667
2024,599,0,11,73,17031222500,Census Tract 2225,1241,222500,22,1.0,71160,0.017439573,LOGAN SQUARE,100.0575667
2024,786,37,70,247,17031222600,Census Tract 2226,1465,222600,22,1.0,71160,0.020587409,LOGAN SQUARE,100.0575667
2024,2170,229,551,760,17031251500,Census Tract 2515,4489,251500,25,1.0,97452,0.046063703,AUSTIN,199.2542034
2024,1435,110,166,233,17031251600,Census Tract 2516,3983,251600,25,1.0,97452,0.040871403,AUSTIN,199.2542034
2024,595,67,67,87,17031251700,Census Tract 2517,1368,251700,25,1.0,97452,0.01403768,AUSTIN,199.2542034
2024,2204,231,453,513,17031251800,Census Tract 2518,4532,251800,25,1.0,97452,0.046504946,AUSTIN,199.2542034
2024,2446,186,398,541,17031251900,Census Tract 2519,5519,251900,25,1.0,97452,0.056633009,AUSTIN,199.2542034
2024,2441,245,306,343,17031252000,Census Tract 2520,5643,252000,25,1.0,97452,0.05790543,AUSTIN,199.2542034
2024,2416,135,266,449,17031130300,Census Tract 1303,4944,130300,13,1.0,18356,0.269339725,NORTH PARK,70.28870642
2024,2944,275,474,794,17031190200,Census Tract 1902,5766,190200,19,1.0,72088,0.079985573,BELMONT CRAGIN,109.0994147
2024,3006,184,404,643,17031190300,Census Tract 1903,5728,190300,19,1.0,72088,0.07945844,BELMONT CRAGIN,109.0994147
2024,2838,172,462,646,17031190800,Census Tract 1908,6018,190800,19,1.0,72088,0.083481301,BELMONT CRAGIN,109.0994147
2024,569,20,50,77,17031260100,Census Tract 2601,1106,260100,26,1.0,15096,0.073264441,WEST GARFIELD PARK,36.09284881
2024,485,36,82,138,17031260200,Census Tract 2602,1209,260200,26,1.0,15096,0.08008744,WEST GARFIELD PARK,36.09284881
2024,819,37,94,158,17031530100,Census Tract 5301,1678,530100,53,1.0,24549,0.06835309,WEST PULLMAN,99.36519806
2024,557,7,45,242,17031061800,Census Tract 618,1152,61800,6,1.0,102827,0.011203283,LAKE VIEW,87.21479926
2024,451,20,108,204,17031410200,Census Tract 4102,1133,410200,41,1.0,30599,0.037027354,HYDE PARK,45.10538016
2024,585,17,85,175,17031222900,Census Tract 2229,1171,222900,22,1.0,71160,0.016455874,LOGAN SQUARE,100.0575667
2024,872,26,56,207,17031241000,Census Tract 2410,1948,241000,24,1.0,88197,0.022086919,WEST TOWN,127.5629046
2024,860,47,74,181,17031190900,Census Tract 1909,1818,190900,19,1.0,72088,0.025219177,BELMONT CRAGIN,109.0994147
2024,2086,128,248,392,17031191200,Census Tract 1912,3836,191200,19,1.0,72088,0.05321274,BELMONT CRAGIN,109.0994147
2024,1938,141,246,304,17031200100,Census Tract 2001,4004,200100,20,1.0,22576,0.177356485,HERMOSA,32.6020594
2024,2294,170,209,433,17031200200,Census Tract 2002,4601,200200,20,1.0,22576,0.203800496,HERMOSA,32.6020594
2024,914,92,154,236,17031200300,Census Tract 2003,1858,200300,20,1.0,22576,0.082299787,HERMOSA,32.6020594
2024,994,52,119,229,17031222700,Census Tract 2227,2035,222700,22,1.0,71160,0.028597527,LOGAN SQUARE,100.0575667
2024,977,75,138,251,17031230100,Census Tract 2301,1516,230100,23,1.0,56153,0.026997667,HUMBOLDT PARK,100.4808765
2024,914,66,141,218,17031230200,Census Tract 2302,1936,230200,23,1.0,56153,0.034477232,HUMBOLDT PARK,100.4808765
2024,478,35,67,123,17031230300,Census Tract 2303,967,230300,23,1.0,56153,0.017220807,HUMBOLDT PARK,100.4808765
2024,1007,130,175,305,17031230400,Census Tract 2304,2122,230400,23,1.0,56153,0.037789611,HUMBOLDT PARK,100.4808765
2024,1385,62,280,457,17031230500,Census Tract 2305,3673,230500,23,1.0,56153,0.065410575,HUMBOLDT PARK,100.4808765
2024,676,78,96,96,17031351100,Census Tract 3511,2000,351100,35,1.0,21088,0.094840668,DOUGLAS,46.00462115
2024,1098,42,107,223,17031611700,Census Tract 6117,1703,611700,61,1.0,40140,0.042426507,NEW CITY,134.6369632
2024,1698,225,278,353,17031300500,Census Tract 3005,3355,300500,30,1.0,69884,0.048008128,SOUTH LAWNDALE,127.9982978
2024,335,16,57,57,17031381500,Census Tract 3815,669,381500,38,1.0,25181,0.02656765,GRAND BOULEVARD,48.49250315
